timestamp,event_type,strategy_name,candle_open_time,candle_close_time,candle_open,candle_high,candle_low,candle_close,candle_mid_price,reference_price,order_id,trade_type,created_price,created_size,position_id,fill_price,amount_filled,entry_price,close_price,closing_reason,pnl_quote,pnl_percent
1707480360,CREATE,main,,,2508.00000000,2524.20000000,2505.41000000,2511.43000000,2514.80500000,2511.43000000,buy_0,SELL,2510.17428500,10,,,,,,,,
1707481080,CLOSE,main,,,,,,,,,buy_0,SELL,,,8djPgw56TYZaX8rbdMxEHSaANyqPAR82gpJVzRYShqQf,,,,2510.35000000,CloseType.EARLY_STOP,0,0
1707479820,CREATE,main,,,2502.39000000,2504.20000000,2500.79000000,2503.23000000,2502.49500000,2503.23000000,sell_0,SELL,2504.48161500,10,,,,,,,,
1707479820,FILL,main,,,,,,,,,sell_0,SELL,,,3SWTQ6DnZb9AxGG2LvCX6dWJhaAhHPs18sAeMQxsJ8Vr,2504.48161500,50133.800000000002910383045673370361328125,,,,,
1707483420,CLOSE,main,,,,,,,,,sell_0,SELL,,,3SWTQ6DnZb9AxGG2LvCX6dWJhaAhHPs18sAeMQxsJ8Vr,,,,2514.49000000,CloseType.TIME_LIMIT,-80.50669000000021924279280938208103179931640625,-0.0032116731626168457287839874680912544135935604572296142578125
1707481260,CREATE,main,,,2510.66000000,2511.26000000,2506.61000000,2510.44000000,2508.93500000,2510.44000000,buy_0,SELL,2509.18478000,10,,,,,,,,
1707481260,FILL,main,,,,,,,,,buy_0,SELL,,,DWFHYAt4zLXduSNqcFZytCFpTpK8T6RQq8xVTT7QENNJ,2509.18478000,50116,,,,,
1707484860,CLOSE,main,,,,,,,,,buy_0,SELL,,,DWFHYAt4zLXduSNqcFZytCFpTpK8T6RQq8xVTT7QENNJ,,,,2515.20000000,CloseType.TIME_LIMIT,91.494200000001370653990306891500949859619140625,0.0036512969909809791894950148360976527328602969646453857421875
1707483420,CREATE,main,,,2510.47000000,2514.50000000,2509.93000000,2514.49000000,2512.21500000,2514.49000000,sell_0,SELL,2515.74724500,10,,,,,,,,
1707483420,FILL,main,,,,,,,,,sell_0,SELL,,,HrhXKGyC19Q49kQDjr2VQCYXeFjUuuiEFZLmYMGfqpW1,2515.74724500,50361,,,,,
1707487020,CLOSE,main,,,,,,,,,sell_0,SELL,,,HrhXKGyC19Q49kQDjr2VQCYXeFjUuuiEFZLmYMGfqpW1,,,,2513.24000000,CloseType.TIME_LIMIT,45.58194999999363261622420395724475383758544921875,0.00181020829610188953469329664613951536011882126331329345703125
1707484860,CREATE,main,,,2516.52000000,2516.52000000,2514.22000000,2515.20000000,2515.37000000,2515.20000000,buy_0,SELL,2513.94240000,10,,,,,,,,
1707484860,FILL,main,,,,,,,,,buy_0,SELL,,,8TZ4kiAuyBNusR3YAbrMjYayNd9k8gftJWX4o4oFgBH,2513.94240000,50244.5999999999985448084771633148193359375,,,,,
1707488280,CLOSE,main,,,,,,,,,buy_0,SELL,,,8TZ4kiAuyBNusR3YAbrMjYayNd9k8gftJWX4o4oFgBH,,,,2482.51000000,CloseType.STOP_LOSS,-299.71222999999616831701132468879222869873046875,-0.0119301270186247358739972668217887985520064830780029296875
1707487020,CREATE,main,,,2517.25000000,2517.92000000,2510.93000000,2513.24000000,2514.42500000,2513.24000000,sell_0,SELL,2514.49662000,10,,,,,,,,
1707487020,FILL,main,,,,,,,,,sell_0,SELL,,,CVmkqbcMQkj1SFuYMzWouLLLQkzwPzSUhYfYEkfEsLFp,2514.49662000,50338.5999999999985448084771633148193359375,,,,,
1707488280,CLOSE,main,,,,,,,,,sell_0,SELL,,,CVmkqbcMQkj1SFuYMzWouLLLQkzwPzSUhYfYEkfEsLFp,,,,2482.51000000,CloseType.TAKE_PROFIT,341.68306999999612116880598478019237518310546875,0.0135753902571782332497907219703847658820450305938720703125
1707488280,CREATE,main,,,2507.72000000,2509.20000000,2482.51000000,2482.51000000,2495.85500000,2482.51000000,sell_0,SELL,2483.75125500,10,,,,,,,,
1707488280,FILL,main,,,,,,,,,sell_0,SELL,,,7Z3TfVnDdqhh4dBJHG248m8WPpeavYyy3ZXBcc4wfpiF,2483.75125500,49880.4000000000014551915228366851806640625,,,,,
1707491880,CLOSE,main,,,,,,,,,sell_0,SELL,,,7Z3TfVnDdqhh4dBJHG248m8WPpeavYyy3ZXBcc4wfpiF,,,,2488.39000000,CloseType.TIME_LIMIT,53.80597999999859126774026663042604923248291015625,0.0021573997000825409324498149743476460571400821208953857421875
1707488460,CREATE,main,,,2482.51000000,2497.40000000,2482.31000000,2494.02000000,2489.85500000,2494.02000000,buy_0,SELL,2492.77299000,10,,,,,,,,
1707488460,FILL,main,,,,,,,,,buy_0,SELL,,,58ARC1C6hRsbkqfbK8tRbMur3x1jdkBci9N52V2cg8rc,2492.77299000,49752.2000000000043655745685100555419921875,,,,,
1707492060,CLOSE,main,,,,,,,,,buy_0,SELL,,,58ARC1C6hRsbkqfbK8tRbMur3x1jdkBci9N52V2cg8rc,,,,2488.24000000,CloseType.TIME_LIMIT,3.812389999999823420040456767310388386249542236328125,0.0001532551324363474608454549485969664601725526154041290283203125
1707492060,CREATE,main,,,2488.40000000,2489.34000000,2487.61000000,2488.24000000,2488.47500000,2488.24000000,buy_0,SELL,2486.99588000,10,,,,,,,,
1707492780,CLOSE,main,,,,,,,,,buy_0,SELL,,,G5zwJHFQbGCka3DjTpmu75EY3M97wNQcevWnSogpkFiV,,,,2491.70000000,CloseType.EARLY_STOP,0,0
1707491880,CREATE,main,,,2479.80000000,2488.40000000,2479.79000000,2488.39000000,2484.09500000,2488.39000000,sell_0,SELL,2489.63419500,10,,,,,,,,
1707491880,FILL,main,,,,,,,,,sell_0,SELL,,,9gtL31sykzyPdP4zx4cQZEEAY1jKxTCt3ewwy9y46cC,2489.63419500,49824.39999999999417923390865325927734375,,,,,
1707495480,CLOSE,main,,,,,,,,,sell_0,SELL,,,9gtL31sykzyPdP4zx4cQZEEAY1jKxTCt3ewwy9y46cC,,,,2497.38000000,CloseType.TIME_LIMIT,-64.09121999999894114807830192148685455322265625,-0.0025726840664412995059173727696588684921152889728546142578125
1707495480,CREATE,main,,,2495.10000000,2497.38000000,2494.02000000,2497.38000000,2495.70000000,2497.38000000,sell_0,SELL,2498.62869000,10,,,,,,,,
1707496200,CLOSE,main,,,,,,,,,sell_0,SELL,,,86uuhdwx7hY2DmppKoYSEz8vDjP2JcZV4AAGYQ9nBc9L,,,,2487.12000000,CloseType.EARLY_STOP,0,0
1707492960,CREATE,main,,,2491.99000000,2497.25000000,2491.99000000,2496.61000000,2494.62000000,2496.61000000,buy_0,SELL,2495.36169500,10,,,,,,,,
1707492960,FILL,main,,,,,,,,,buy_0,SELL,,,AZXRpWDHusvnubV5JAEDHiED7eU2S2WUzSwBB6MSCa8e,2495.36169500,49898.5999999999985448084771633148193359375,,,,,
1707496560,CLOSE,main,,,,,,,,,buy_0,SELL,,,AZXRpWDHusvnubV5JAEDHiED7eU2S2WUzSwBB6MSCa8e,,,,2483.65000000,CloseType.TIME_LIMIT,-115.2949299999874455124881933443248271942138671875,-0.004621168930590735697550019978052660007961094379425048828125
1707496380,CREATE,main,,,2487.54000000,2487.59000000,2483.89000000,2485.01000000,2485.74000000,2485.01000000,sell_0,SELL,2486.25250500,10,,,,,,,,
1707497100,CLOSE,main,,,,,,,,,sell_0,SELL,,,4vHkdwBw1YqKWJ4pH7beVsdrQDvkGvMpi1TSQvBGHmDX,,,,2481.60000000,CloseType.EARLY_STOP,0,0
1707496560,CREATE,main,,,2485.01000000,2486.54000000,2483.65000000,2483.65000000,2485.09500000,2483.65000000,buy_0,SELL,2482.40817500,10,,,,,,,,
1707496560,FILL,main,,,,,,,,,buy_0,SELL,,,9PA5DLECCjPHnYQGLynxfw13x664BgtNLi83kjFHsdbb,2482.40817500,49632,,,,,
1707500160,CLOSE,main,,,,,,,,,buy_0,SELL,,,9PA5DLECCjPHnYQGLynxfw13x664BgtNLi83kjFHsdbb,,,,2494.82000000,CloseType.TIME_LIMIT,129.71840000001293446985073387622833251953125,0.005227208252740689169157928262166024069301784038543701171875
1707497280,CREATE,main,,,2481.60000000,2482.60000000,2478.50000000,2482.56000000,2480.55000000,2482.56000000,sell_0,SELL,2483.80128000,10,,,,,,,,
1707497280,FILL,main,,,,,,,,,sell_0,SELL,,,Fe319PSDEaqKd1jwzdUg3DLQMUM3XSbaTFsb6hCYjHxi,2483.80128000,49711.199999999997089616954326629638671875,,,,,
1707500880,CLOSE,main,,,,,,,,,sell_0,SELL,,,Fe319PSDEaqKd1jwzdUg3DLQMUM3XSbaTFsb6hCYjHxi,,,,2499.57000000,CloseType.TIME_LIMIT,-142.585560000000697300492902286350727081298828125,-0.005736556751798416349530373992138265748508274555206298828125
1707500160,CREATE,main,,,2497.70000000,2498.34000000,2493.21000000,2494.82000000,2495.77500000,2494.82000000,buy_0,SELL,2493.57259000,10,,,,,,,,
1707500880,CLOSE,main,,,,,,,,,buy_0,SELL,,,7Cb4qQ62Jp4U4eqdWarFUu2qz4r76Jxgh8itwxoPLQx,,,,2499.57000000,CloseType.EARLY_STOP,0,0
1707500880,CREATE,main,,,2496.82000000,2499.80000000,2496.82000000,2499.57000000,2498.31000000,2499.57000000,sell_0,SELL,2500.81978500,10,,,,,,,,
1707501600,CLOSE,main,,,,,,,,,sell_0,SELL,,,GFQGQJm242aCkcvARe6FUsCYki9s9wXY9yv66K7mJzpw,,,,2498.42000000,CloseType.EARLY_STOP,0,0
1707501060,CREATE,main,,,2499.85000000,2500.80000000,2499.05000000,2500.80000000,2499.92500000,2500.80000000,buy_0,SELL,2499.54960000,10,,,,,,,,
1707501060,FILL,main,,,,,,,,,buy_0,SELL,,,BjdfkzM7JtcfDZZGK1heh5vpQogiWHbE9cXo1PsbJ911,2499.54960000,49984.199999999997089616954326629638671875,,,,,
1707504660,CLOSE,main,,,,,,,,,buy_0,SELL,,,BjdfkzM7JtcfDZZGK1heh5vpQogiWHbE9cXo1PsbJ911,,,,2505.54000000,CloseType.TIME_LIMIT,60.80078999999744127080703037790954113006591796875,0.0024328003649152110492159817312085579033009707927703857421875
1707501780,CREATE,main,,,2498.42000000,2501.08000000,2497.25000000,2497.63000000,2499.16500000,2497.63000000,sell_0,SELL,2498.87881500,10,,,,,,,,
1707501780,FILL,main,,,,,,,,,sell_0,SELL,,,9ZLVyeURrqMDAmX13bMYhCnK4wG1hwLQPzEQWPt9Ectz,2498.87881500,50071.4000000000014551915228366851806640625,,,,,
1707505380,CLOSE,main,,,,,,,,,sell_0,SELL,,,9ZLVyeURrqMDAmX13bMYhCnK4wG1hwLQPzEQWPt9Ectz,,,,2494.56000000,CloseType.TIME_LIMIT,87.5964300000060660522649413906037807464599609375,0.0034988608267396584076969201504425655002705752849578857421875
1707505380,CREATE,main,,,2496.60000000,2498.93000000,2494.55000000,2494.56000000,2496.74000000,2494.56000000,sell_0,SELL,2495.80728000,10,,,,,,,,
1707506100,CLOSE,main,,,,,,,,,sell_0,SELL,,,3JxkaKxALqfwuekwrHyRxtgaGcm5V1eGbbhacf2uG3N9,,,,2487.41000000,CloseType.EARLY_STOP,0,0
1707504660,CREATE,main,,,2505.98000000,2508.38000000,2504.75000000,2505.54000000,2506.56500000,2505.54000000,buy_0,SELL,2504.28723000,10,,,,,,,,
1707504660,FILL,main,,,,,,,,,buy_0,SELL,,,3y1yv8PNA2iRHtMQY9Caeukst6HWNuYX686qGrFsaMaS,2504.28723000,49992.60000000000582076609134674072265625,,,,,
1707508260,CLOSE,main,,,,,,,,,buy_0,SELL,,,3y1yv8PNA2iRHtMQY9Caeukst6HWNuYX686qGrFsaMaS,,,,2485.40000000,CloseType.TIME_LIMIT,-144.79962999999992234734236262738704681396484375,-0.005792842540696019511259340362130387802608311176300048828125
1707508260,CREATE,main,,,2486.01000000,2486.50000000,2483.08000000,2485.40000000,2484.79000000,2485.40000000,buy_0,SELL,2484.15730000,10,,,,,,,,
1707508980,CLOSE,main,,,,,,,,,buy_0,SELL,,,4sQ79n9zmoBNjvQnfVAK3UFeNhp9bQVsamqTFHJHvvib,,,,2487.76000000,CloseType.EARLY_STOP,0,0
1707506280,CREATE,main,,,2487.40000000,2487.81000000,2485.21000000,2485.23000000,2486.51000000,2485.23000000,sell_0,SELL,2486.47261500,10,,,,,,,,
1707506280,FILL,main,,,,,,,,,sell_0,SELL,,,9XpTBuazUqyCX4mAYqp68gK6wYZ2C1t1SeG5ybrinNUe,2486.47261500,49763.199999999997089616954326629638671875,,,,,
1707509880,CLOSE,main,,,,,,,,,sell_0,SELL,,,9XpTBuazUqyCX4mAYqp68gK6wYZ2C1t1SeG5ybrinNUe,,,,2491.43000000,CloseType.TIME_LIMIT,-35.18816000000587251861361437477171421051025390625,-0.00141422416564874748982905128258380500483326613903045654296875
1707509160,CREATE,main,,,2487.76000000,2489.34000000,2487.27000000,2489.34000000,2488.30500000,2489.34000000,buy_0,SELL,2488.09533000,10,,,,,,,,
1707509880,CLOSE,main,,,,,,,,,buy_0,SELL,,,84Efp552YHMSG1DfBU4QunBBg2egaD7GjnYSDjFYxLNh,,,,2491.43000000,CloseType.EARLY_STOP,0,0
1707510060,CREATE,main,,,2491.43000000,2491.43000000,2486.25000000,2489.00000000,2488.84000000,2489.00000000,buy_0,SELL,2487.75550000,10,,,,,,,,
1707510780,CLOSE,main,,,,,,,,,buy_0,SELL,,,3DF2aGaWrkEPo4PVnheghueBnvJwJZ3MZfCETcqG16Hy,,,,2493.87000000,CloseType.EARLY_STOP,0,0
1707509880,CREATE,main,,,2490.21000000,2493.75000000,2490.21000000,2491.43000000,2491.98000000,2491.43000000,sell_0,SELL,2492.67571500,10,,,,,,,,
1707509880,FILL,main,,,,,,,,,sell_0,SELL,,,6HpnbQD9P3pc5m8f1T5DsVmVFtwXfR5zJFwTH2qsLjNb,2492.67571500,49863.800000000002910383045673370361328125,,,,,
1707513480,CLOSE,main,,,,,,,,,sell_0,SELL,,,6HpnbQD9P3pc5m8f1T5DsVmVFtwXfR5zJFwTH2qsLjNb,,,,2492.82000000,CloseType.TIME_LIMIT,1.20681000000711247110984913888387382030487060546875,0.000048404253185963059462164348456525431174668483436107635498046875
1707513480,CREATE,main,,,2489.93000000,2493.00000000,2489.93000000,2492.82000000,2491.46500000,2492.82000000,sell_0,SELL,2494.06641000,10,,,,,,,,
1707514200,CLOSE,main,,,,,,,,,sell_0,SELL,,,8kn1UUG8eueZPC67MjL4Dnt4So7bmA6hCSXthrKSnJh8,,,,2484.01000000,CloseType.EARLY_STOP,0,0
1707510960,CREATE,main,,,2493.81000000,2494.40000000,2489.83000000,2493.16000000,2492.11500000,2493.16000000,buy_0,SELL,2491.91342000,10,,,,,,,,
1707510960,FILL,main,,,,,,,,,buy_0,SELL,,,6vHrohkQNtbhpTHYKcwERVAQHgbpj8ihVVcUoxe4pLzT,2491.91342000,49832.60000000000582076609134674072265625,,,,,
1707514560,CLOSE,main,,,,,,,,,buy_0,SELL,,,6vHrohkQNtbhpTHYKcwERVAQHgbpj8ihVVcUoxe4pLzT,,,,2487.43000000,CloseType.TIME_LIMIT,-44.4916300000001996295395656488835811614990234375,-0.00178564353455369357985549338962982801604084670543670654296875
1707514560,CREATE,main,,,2488.66000000,2489.39000000,2486.41000000,2487.43000000,2487.90000000,2487.43000000,buy_0,SELL,2486.18628500,10,,,,,,,,
1707515280,CLOSE,main,,,,,,,,,buy_0,SELL,,,4kJXEWHPSKPqAU2K1ntargv8T7mrbovm2Tz96mmXcqJD,,,,2498.73000000,CloseType.EARLY_STOP,0,0
1707514380,CREATE,main,,,2484.99000000,2488.39000000,2484.99000000,2488.01000000,2486.69000000,2488.01000000,sell_0,SELL,2489.25400500,10,,,,,,,,
1707514380,FILL,main,,,,,,,,,sell_0,SELL,,,DK6xFdS9SoAaizbg7HoTzNy9qtvWrHoZAgE1DsMXfz3r,2489.25400500,49857.60000000000582076609134674072265625,,,,,
1707517980,CLOSE,main,,,,,,,,,sell_0,SELL,,,DK6xFdS9SoAaizbg7HoTzNy9qtvWrHoZAgE1DsMXfz3r,,,,2495.25000000,CloseType.TIME_LIMIT,-26.192880000000744900034987949766218662261962890625,-0.00105070761528837093405630565001729337382130324840545654296875
1707515460,CREATE,main,,,2498.67000000,2506.60000000,2498.67000000,2506.59000000,2502.63500000,2506.59000000,buy_0,SELL,2505.33670500,10,,,,,,,,
1707515460,FILL,main,,,,,,,,,buy_0,SELL,,,Gi2at8DKzTSArC49Jt1ZqFNuNagN6cqRmCzJTxFEWzMw,2505.33670500,50023.800000000002910383045673370361328125,,,,,
1707519060,CLOSE,main,,,,,,,,,buy_0,SELL,,,Gi2at8DKzTSArC49Jt1ZqFNuNagN6cqRmCzJTxFEWzMw,,,,2492.80000000,CloseType.TIME_LIMIT,-86.4011899999853767440072260797023773193359375,-0.0034544033040266983354549257256849159603007137775421142578125
1707519060,CREATE,main,,,2490.12000000,2492.80000000,2490.11000000,2492.80000000,2491.45500000,2492.80000000,buy_0,SELL,2491.55360000,10,,,,,,,,
1707519780,CLOSE,main,,,,,,,,,buy_0,SELL,,,2iMA5mrRuYZdZZaJ95Lx5BzRxCp5PHPYRQD9LpAEQP2c,,,,2493.32000000,CloseType.EARLY_STOP,0,0
1707519960,CREATE,main,,,2492.94000000,2494.58000000,2492.03000000,2493.84000000,2493.30500000,2493.84000000,buy_0,SELL,2492.59308000,10,,,,,,,,
1707520680,CLOSE,main,,,,,,,,,buy_0,SELL,,,22aYGQvEXetEKymjfFExYJKiFrgexWXepXyxDikouwZL,,,,2497.78000000,CloseType.EARLY_STOP,0,0
1707517980,CREATE,main,,,2500.08000000,2500.08000000,2495.15000000,2495.25000000,2497.61500000,2495.25000000,sell_0,SELL,2496.49762500,10,,,,,,,,
1707517980,FILL,main,,,,,,,,,sell_0,SELL,,,4tCHSLrHfLG5yexKN5MjbVRdj6aNc5pnfGt5SsSh8pna,2496.49762500,49960.4000000000014551915228366851806640625,,,,,
1707521580,CLOSE,main,,,,,,,,,sell_0,SELL,,,4tCHSLrHfLG5yexKN5MjbVRdj6aNc5pnfGt5SsSh8pna,,,,2489.79000000,CloseType.TIME_LIMIT,79.8019800000071910517362994141876697540283203125,0.0031946093305901149088377177776010285015217959880828857421875
1707521580,CREATE,main,,,2488.00000000,2490.21000000,2487.14000000,2489.79000000,2488.67500000,2489.79000000,sell_0,SELL,2491.03489500,10,,,,,,,,
1707522300,CLOSE,main,,,,,,,,,sell_0,SELL,,,HBsxRQSjjkvEXJVNVX5cwQ27Nk2YxsLX7Ny1pnbEbaKq,,,,2487.57000000,CloseType.EARLY_STOP,0,0
1707520860,CREATE,main,,,2497.79000000,2497.79000000,2495.00000000,2496.04000000,2496.39500000,2496.04000000,buy_0,SELL,2494.79198000,10,,,,,,,,
1707520860,FILL,main,,,,,,,,,buy_0,SELL,,,Edn73wr5MaNpWtfNLCz2CYXhFaEt7w2mxBW1EFmPTdz5,2494.79198000,49848,,,,,
1707523200,CLOSE,main,,,,,,,,,buy_0,SELL,,,Edn73wr5MaNpWtfNLCz2CYXhFaEt7w2mxBW1EFmPTdz5,,,,2489.80000000,CloseType.TIME_LIMIT,-28.492399999993409664966748096048831939697265625,-0.00114317124057107251215714693870495466399006545543670654296875
1707522480,CREATE,main,,,2487.57000000,2488.78000000,2486.70000000,2487.81000000,2487.74000000,2487.81000000,sell_0,SELL,2489.05390500,10,,,,,,,,
1707522480,FILL,main,,,,,,,,,sell_0,SELL,,,GAWxxkAPnazcH5jnFMLGafsSdPPeGTN5KRqp22p2oPWs,2489.05390500,49796,,,,,
1707523200,CLOSE,main,,,,,,,,,sell_0,SELL,,,GAWxxkAPnazcH5jnFMLGafsSdPPeGTN5KRqp22p2oPWs,,,,2489.80000000,CloseType.TIME_LIMIT,-2.489800000000000235189645536593161523342132568359375,-0.000100000000000000004792173602385929598312941379845142364501953125
